instrument,algorithm,scenario,preset,seed,sheep_model,dog_controller,obs_mode,n_sheep,n_shepherds,success,total_ticks,resolved_config,stubborn_fraction,sweep_label,factor_label,final_gcm_goal,final_success_rate,final_sheep_in_goal,time_to_goal,shepherd_path,final_min_separation,mean_cohesion,min_cohesion,max_cohesion,auc_cohesion,mean_gcm_goal,min_gcm_goal,max_gcm_goal,auc_gcm_goal,mean_polarization,min_polarization,max_polarization,auc_polarization,mean_fragmentation,min_fragmentation,max_fragmentation,auc_fragmentation,mean_outlier_count,min_outlier_count,max_outlier_count,auc_outlier_count,control_efficiency,first_success_tick
strombom,strombom,drive_to_goal,custom,3,strombom,collect_drive,global,40,1,True,160,"{'world_width': 150.0, 'world_height': 150.0, 'goal_center': [15.0, 15.0], 'goal_radius': 15.0, 'max_ticks': 400, 'measurement_radius': 5.0, 'n_sheep': 40, 'r_a': 2.0, 'r_s': 65.0, 'rs_weight': 1.0, 'n_neighbors': -1, 'c': 1.05, 'noise_strength': 0.3, 'sheep_speed': 1.0, 'inertia': 0.5, 'graze_move_prob': 0.05, 'collect_threshold_scale': 1.0, 'n_shepherds': 1, 'shepherd_speed': 1.5, 'shepherd_stop_multiple': 3.0, 'initial_spread': 30.0, 'shepherd_start_offset': 50.0, 'success_fraction': 1.0, 'sheep_model': 'strombom', 'dog_controller': 'collect_drive', 'scenario_id': 'drive_to_goal', 'obs_mode': 'global', 'observation_frequency': 1, 'noise_sigma': 0.0, 'communication': 'none', 'stubborn_fraction': 0, 'stubborn_rs_scale': 0.25, 'stubborn_response_scale': 0.25, 'cohesion_scale': 1.0, 'initial_layout': 'cluster', 'speed_scale': 1.0, 'failure_mode': 'none', 'failure_tick': -1, 'sensing_scale': 1.0, 'goal_mode': 'static', 'goal_velocity': [0.0, 0.0], 'latency': 0}",0.0,"n_sheep=40, n_shepherds=1, obs_mode=global, stubborn_fraction=0","n_sheep=40, n_shepherds=1, obs_mode=global, stubborn_fraction=0",7.471872818314752,1.0,40.0,160.0,187.36830763744314,0.02081217326850148,7.134470187776,4.176874150675671,22.786289922520155,7.134470187776,49.10394553150788,7.471872818314752,85.94998413360027,49.10394553150788,0.640220590272859,0.0,0.9585643964330386,0.640220590272859,0.8295031055900621,0.075,1.0,0.8295031055900621,1.9192546583850931,0.0,19.0,1.9192546583850931,0.41884410605415895,160.0
strombom,strombom,drive_to_goal,custom,1,strombom,collect_drive,global,40,1,False,400,"{'world_width': 150.0, 'world_height': 150.0, 'goal_center': [15.0, 15.0], 'goal_radius': 15.0, 'max_ticks': 400, 'measurement_radius': 5.0, 'n_sheep': 40, 'r_a': 2.0, 'r_s': 65.0, 'rs_weight': 1.0, 'n_neighbors': -1, 'c': 1.05, 'noise_strength': 0.3, 'sheep_speed': 1.0, 'inertia': 0.5, 'graze_move_prob': 0.05, 'collect_threshold_scale': 1.0, 'n_shepherds': 1, 'shepherd_speed': 1.5, 'shepherd_stop_multiple': 3.0, 'initial_spread': 30.0, 'shepherd_start_offset': 50.0, 'success_fraction': 1.0, 'sheep_model': 'strombom', 'dog_controller': 'collect_drive', 'scenario_id': 'drive_to_goal', 'obs_mode': 'global', 'observation_frequency': 1, 'noise_sigma': 0.0, 'communication': 'none', 'stubborn_fraction': 0.5, 'stubborn_rs_scale': 0.25, 'stubborn_response_scale': 0.25, 'cohesion_scale': 1.0, 'initial_layout': 'cluster', 'speed_scale': 1.0, 'failure_mode': 'none', 'failure_tick': -1, 'sensing_scale': 1.0, 'goal_mode': 'static', 'goal_velocity': [0.0, 0.0], 'latency': 0}",0.5,"n_sheep=40, n_shepherds=1, obs_mode=global, stubborn_fraction=0.5","n_sheep=40, n_shepherds=1, obs_mode=global, stubborn_fraction=0.5",15.924358049888331,0.325,13.0,-1.0,170.5465212831481,0.2911352625427591,5.45939292050048,3.199736416080069,23.52294149212758,5.45939292050048,29.32916289638068,0.2498649018193948,88.10087752981714,29.32916289638068,0.36431266833874837,0.0,0.9015936761583303,0.36431266833874837,0.9357231920199501,0.1,1.0,0.9357231920199501,0.683291770573566,0.0,22.0,0.683291770573566,0.4232072219174643,-1.0
strombom,strombom,drive_to_goal,custom,2,strombom,collect_drive,global,40,1,True,182,"{'world_width': 150.0, 'world_height': 150.0, 'goal_center': [15.0, 15.0], 'goal_radius': 15.0, 'max_ticks': 400, 'measurement_radius': 5.0, 'n_sheep': 40, 'r_a': 2.0, 'r_s': 65.0, 'rs_weight': 1.0, 'n_neighbors': -1, 'c': 1.05, 'noise_strength': 0.3, 'sheep_speed': 1.0, 'inertia': 0.5, 'graze_move_prob': 0.05, 'collect_threshold_scale': 1.0, 'n_shepherds': 1, 'shepherd_speed': 1.5, 'shepherd_stop_multiple': 3.0, 'initial_spread': 30.0, 'shepherd_start_offset': 50.0, 'success_fraction': 1.0, 'sheep_model': 'strombom', 'dog_controller': 'collect_drive', 'scenario_id': 'drive_to_goal', 'obs_mode': 'global', 'observation_frequency': 1, 'noise_sigma': 0.0, 'communication': 'none', 'stubborn_fraction': 0.5, 'stubborn_rs_scale': 0.25, 'stubborn_response_scale': 0.25, 'cohesion_scale': 1.0, 'initial_layout': 'cluster', 'speed_scale': 1.0, 'failure_mode': 'none', 'failure_tick': -1, 'sensing_scale': 1.0, 'goal_mode': 'static', 'goal_velocity': [0.0, 0.0], 'latency': 0}",0.5,"n_sheep=40, n_shepherds=1, obs_mode=global, stubborn_fraction=0.5","n_sheep=40, n_shepherds=1, obs_mode=global, stubborn_fraction=0.5",5.792397953691462,1.0,40.0,182.0,143.7278265825599,0.57586027020946,6.915617944937376,4.978662553031681,20.850712964472233,6.915617944937376,44.99444984350401,5.792397953691462,86.07566166205704,44.99444984350401,0.4722421578716065,0.0,0.867201225659129,0.4722421578716065,0.8816939890710384,0.125,1.0,0.8816939890710384,1.349726775956284,0.0,16.0,1.349726775956284,0.5585784299204538,182.0
strombom,strombom,drive_to_goal,custom,3,strombom,collect_drive,global,40,1,True,188,"{'world_width': 150.0, 'world_height': 150.0, 'goal_center': [15.0, 15.0], 'goal_radius': 15.0, 'max_ticks': 400, 'measurement_radius': 5.0, 'n_sheep': 40, 'r_a': 2.0, 'r_s': 65.0, 'rs_weight': 1.0, 'n_neighbors': -1, 'c': 1.05, 'noise_strength': 0.3, 'sheep_speed': 1.0, 'inertia': 0.5, 'graze_move_prob': 0.05, 'collect_threshold_scale': 1.0, 'n_shepherds': 1, 'shepherd_speed': 1.5, 'shepherd_stop_multiple': 3.0, 'initial_spread': 30.0, 'shepherd_start_offset': 50.0, 'success_fraction': 1.0, 'sheep_model': 'strombom', 'dog_controller': 'collect_drive', 'scenario_id': 'drive_to_goal', 'obs_mode': 'global', 'observation_frequency': 1, 'noise_sigma': 0.0, 'communication': 'none', 'stubborn_fraction': 0.5, 'stubborn_rs_scale': 0.25, 'stubborn_response_scale': 0.25, 'cohesion_scale': 1.0, 'initial_layout': 'cluster', 'speed_scale': 1.0, 'failure_mode': 'none', 'failure_tick': -1, 'sensing_scale': 1.0, 'goal_mode': 'static', 'goal_velocity': [0.0, 0.0], 'latency': 0}",0.5,"n_sheep=40, n_shepherds=1, obs_mode=global, stubborn_fraction=0.5","n_sheep=40, n_shepherds=1, obs_mode=global, stubborn_fraction=0.5",6.1897144182953845,1.0,40.0,188.0,152.0745205715552,0.5445644345093659,7.1816926804341845,4.817499068933159,22.786289922520155,7.1816926804341845,46.320060591242786,6.1897144182953845,85.94998413360027,46.320060591242786,0.4652801037451864,0.0,0.9116958651301567,0.4652801037451864,0.8608465608465606,0.075,1.0,0.8608465608465606,1.5026455026455026,0.0,19.0,1.5026455026455026,0.5244814806289362,188.0
strombom,strombom,drive_to_goal,custom,1,strombom,collect_drive,local_positions,40,1,True,130,"{'world_width': 150.0, 'world_height': 150.0, 'goal_center': [15.0, 15.0], 'goal_radius': 15.0, 'max_ticks': 400, 'measurement_radius': 5.0, 'n_sheep': 40, 'r_a': 2.0, 'r_s': 65.0, 'rs_weight': 1.0, 'n_neighbors': -1, 'c': 1.05, 'noise_strength': 0.3, 'sheep_speed': 1.0, 'inertia': 0.5, 'graze_move_prob': 0.05, 'collect_threshold_scale': 1.0, 'n_shepherds': 1, 'shepherd_speed': 1.5, 'shepherd_stop_multiple': 3.0, 'initial_spread': 30.0, 'shepherd_start_offset': 50.0, 'success_fraction': 1.0, 'sheep_model': 'strombom', 'dog_controller': 'collect_drive', 'scenario_id': 'drive_to_goal', 'obs_mode': 'local_positions', 'observation_frequency': 1, 'noise_sigma': 0.0, 'communication': 'none', 'stubborn_fraction': 0, 'stubborn_rs_scale': 0.25, 'stubborn_response_scale': 0.25, 'cohesion_scale': 1.0, 'initial_layout': 'cluster', 'speed_scale': 1.0, 'failure_mode': 'none', 'failure_tick': -1, 'sensing_scale': 1.0, 'goal_mode': 'static', 'goal_velocity': [0.0, 0.0], 'latency': 0}",0.0,"n_sheep=40, n_shepherds=1, obs_mode=local_positions, stubborn_fraction=0","n_sheep=40, n_shepherds=1, obs_mode=local_positions, stubborn_fraction=0",9.387621779490384,1.0,40.0,130.0,145.49278747113382,0.2949104041996079,7.918108808940455,3.939788789614495,23.52294149212758,7.918108808940455,48.749168493424946,9.387621779490384,88.10087752981714,48.749168493424946,0.6579611782606677,0.0,0.9633517947689301,0.6579611782606677,0.8051526717557251,0.15,1.0,0.8051526717557251,2.3893129770992365,0.0,22.0,2.3893129770992365,0.5410113938874371,130.0
strombom,strombom,drive_to_goal,custom,2,strombom,collect_drive,local_positions,40,1,True,129,"{'world_width': 150.0, 'world_height': 150.0, 'goal_center': [15.0, 15.0], 'goal_radius': 15.0, 'max_ticks': 400, 'measurement_radius': 5.0, 'n_sheep': 40, 'r_a': 2.0, 'r_s': 65.0, 'rs_weight': 1.0, 'n_neighbors': -1, 'c': 1.05, 'noise_strength': 0.3, 'sheep_speed': 1.0, 'inertia': 0.5, 'graze_move_prob': 0.05, 'collect_threshold_scale': 1.0, 'n_shepherds': 1, 'shepherd_speed': 1.5, 'shepherd_stop_multiple': 3.0, 'initial_spread': 30.0, 'shepherd_start_offset': 50.0, 'success_fraction': 1.0, 'sheep_model': 'strombom', 'dog_controller': 'collect_drive', 'scenario_id': 'drive_to_goal', 'obs_mode': 'local_positions', 'observation_frequency': 1, 'noise_sigma': 0.0, 'communication': 'none', 'stubborn_fraction': 0, 'stubborn_rs_scale': 0.25, 'stubborn_response_scale': 0.25, 'cohesion_scale': 1.0, 'initial_layout': 'cluster', 'speed_scale': 1.0, 'failure_mode': 'none', 'failure_tick': -1, 'sensing_scale': 1.0, 'goal_mode': 'static', 'goal_velocity': [0.0, 0.0], 'latency': 0}",0.0,"n_sheep=40, n_shepherds=1, obs_mode=local_positions, stubborn_fraction=0","n_sheep=40, n_shepherds=1, obs_mode=local_positions, stubborn_fraction=0",8.335064013709845,1.0,40.0,129.0,145.73126188940992,0.38415276950441096,7.126969903719004,3.936461362446593,20.850712964472233,7.126969903719004,47.19654068715804,8.335064013709845,86.07566166205704,47.19654068715804,0.6445068357443542,0.0,0.9261011604276176,0.6445068357443542,0.8209615384615385,0.125,1.0,0.8209615384615385,1.9461538461538461,0.0,16.0,1.9461538461538461,0.5334517566130846,129.0
strombom,strombom,drive_to_goal,custom,3,strombom,collect_drive,local_positions,40,1,True,141,"{'world_width': 150.0, 'world_height': 150.0, 'goal_center': [15.0, 15.0], 'goal_radius': 15.0, 'max_ticks': 400, 'measurement_radius': 5.0, 'n_sheep': 40, 'r_a': 2.0, 'r_s': 65.0, 'rs_weight': 1.0, 'n_neighbors': -1, 'c': 1.05, 'noise_strength': 0.3, 'sheep_speed': 1.0, 'inertia': 0.5, 'graze_move_prob': 0.05, 'collect_threshold_scale': 1.0, 'n_shepherds': 1, 'shepherd_speed': 1.5, 'shepherd_stop_multiple': 3.0, 'initial_spread': 30.0, 'shepherd_start_offset': 50.0, 'success_fraction': 1.0, 'sheep_model': 'strombom', 'dog_controller': 'collect_drive', 'scenario_id': 'drive_to_goal', 'obs_mode': 'local_positions', 'observation_frequency': 1, 'noise_sigma': 0.0, 'communication': 'none', 'stubborn_fraction': 0, 'stubborn_rs_scale': 0.25, 'stubborn_response_scale': 0.25, 'cohesion_scale': 1.0, 'initial_layout': 'cluster', 'speed_scale': 1.0, 'failure_mode': 'none', 'failure_tick': -1, 'sensing_scale': 1.0, 'goal_mode': 'static', 'goal_velocity': [0.0, 0.0], 'latency': 0}",0.0,"n_sheep=40, n_shepherds=1, obs_mode=local_positions, stubborn_fraction=0","n_sheep=40, n_shepherds=1, obs_mode=local_positions, stubborn_fraction=0",7.9590756807286525,1.0,40.0,141.0,173.09670525822492,0.730546470546678,7.403130618005362,4.128588593561105,22.786289922520155,7.403130618005362,47.79400881368452,7.9590756807286525,85.94998413360027,47.79400881368452,0.6423160765702592,0.0,0.9585643964330386,0.6423160765702592,0.8186619718309859,0.075,1.0,0.8186619718309859,2.0492957746478875,0.0,19.0,2.0492957746478875,0.4505626397482559,141.0
strombom,strombom,drive_to_goal,custom,1,strombom,collect_drive,local_positions,40,1,True,189,"{'world_width': 150.0, 'world_height': 150.0, 'goal_center': [15.0, 15.0], 'goal_radius': 15.0, 'max_ticks': 400, 'measurement_radius': 5.0, 'n_sheep': 40, 'r_a': 2.0, 'r_s': 65.0, 'rs_weight': 1.0, 'n_neighbors': -1, 'c': 1.05, 'noise_strength': 0.3, 'sheep_speed': 1.0, 'inertia': 0.5, 'graze_move_prob': 0.05, 'collect_threshold_scale': 1.0, 'n_shepherds': 1, 'shepherd_speed': 1.5, 'shepherd_stop_multiple': 3.0, 'initial_spread': 30.0, 'shepherd_start_offset': 50.0, 'success_fraction': 1.0, 'sheep_model': 'strombom', 'dog_controller': 'collect_drive', 'scenario_id': 'drive_to_goal', 'obs_mode': 'local_positions', 'observation_frequency': 1, 'noise_sigma': 0.0, 'communication': 'none', 'stubborn_fraction': 0.5, 'stubborn_rs_scale': 0.25, 'stubborn_response_scale': 0.25, 'cohesion_scale': 1.0, 'initial_layout': 'cluster', 'speed_scale': 1.0, 'failure_mode': 'none', 'failure_tick': -1, 'sensing_scale': 1.0, 'goal_mode': 'static', 'goal_velocity': [0.0, 0.0], 'latency': 0}",0.5,"n_sheep=40, n_shepherds=1, obs_mode=local_positions, stubborn_fraction=0.5","n_sheep=40, n_shepherds=1, obs_mode=local_positions, stubborn_fraction=0.5",5.630229372778465,1.0,40.0,189.0,142.5608193185266,0.21194645825712424,7.121523514328417,4.831259760372785,23.52294149212758,7.121523514328417,46.507233296140484,5.630229372778465,88.10087752981714,46.507233296140484,0.47022113569423096,0.0,0.9015936761583303,0.47022113569423096,0.8700000000000001,0.1,1.0,0.8700000000000001,1.4684210526315788,0.0,22.0,1.4684210526315788,0.5784944878352081,189.0
strombom,strombom,drive_to_goal,custom,2,strombom,collect_drive,local_positions,40,1,True,185,"{'world_width': 150.0, 'world_height': 150.0, 'goal_center': [15.0, 15.0], 'goal_radius': 15.0, 'max_ticks': 400, 'measurement_radius': 5.0, 'n_sheep': 40, 'r_a': 2.0, 'r_s': 65.0, 'rs_weight': 1.0, 'n_neighbors': -1, 'c': 1.05, 'noise_strength': 0.3, 'sheep_speed': 1.0, 'inertia': 0.5, 'graze_move_prob': 0.05, 'collect_threshold_scale': 1.0, 'n_shepherds': 1, 'shepherd_speed': 1.5, 'shepherd_stop_multiple': 3.0, 'initial_spread': 30.0, 'shepherd_start_offset': 50.0, 'success_fraction': 1.0, 'sheep_model': 'strombom', 'dog_controller': 'collect_drive', 'scenario_id': 'drive_to_goal', 'obs_mode': 'local_positions', 'observation_frequency': 1, 'noise_sigma': 0.0, 'communication': 'none', 'stubborn_fraction': 0.5, 'stubborn_rs_scale': 0.25, 'stubborn_response_scale': 0.25, 'cohesion_scale': 1.0, 'initial_layout': 'cluster', 'speed_scale': 1.0, 'failure_mode': 'none', 'failure_tick': -1, 'sensing_scale': 1.0, 'goal_mode': 'static', 'goal_velocity': [0.0, 0.0], 'latency': 0}",0.5,"n_sheep=40, n_shepherds=1, obs_mode=local_positions, stubborn_fraction=0.5","n_sheep=40, n_shepherds=1, obs_mode=local_positions, stubborn_fraction=0.5",7.004544299583771,1.0,40.0,185.0,141.98004884614815,0.5602240944827754,6.848612375765743,4.941609599495659,20.850712964472233,6.848612375765743,45.10354715832841,7.004544299583771,86.07566166205704,45.10354715832841,0.4544875169186757,0.0,0.8777018183199222,0.4544875169186757,0.8819892473118278,0.125,1.0,0.8819892473118278,1.3387096774193548,0.0,16.0,1.3387096774193548,0.5569171021215523,185.0
strombom,strombom,drive_to_goal,custom,3,strombom,collect_drive,local_positions,40,1,False,400,"{'world_width': 150.0, 'world_height': 150.0, 'goal_center': [15.0, 15.0], 'goal_radius': 15.0, 'max_ticks': 400, 'measurement_radius': 5.0, 'n_sheep': 40, 'r_a': 2.0, 'r_s': 65.0, 'rs_weight': 1.0, 'n_neighbors': -1, 'c': 1.05, 'noise_strength': 0.3, 'sheep_speed': 1.0, 'inertia': 0.5, 'graze_move_prob': 0.05, 'collect_threshold_scale': 1.0, 'n_shepherds': 1, 'shepherd_speed': 1.5, 'shepherd_stop_multiple': 3.0, 'initial_spread': 30.0, 'shepherd_start_offset': 50.0, 'success_fraction': 1.0, 'sheep_model': 'strombom', 'dog_controller': 'collect_drive', 'scenario_id': 'drive_to_goal', 'obs_mode': 'local_positions', 'observation_frequency': 1, 'noise_sigma': 0.0, 'communication': 'none', 'stubborn_fraction': 0.5, 'stubborn_rs_scale': 0.25, 'stubborn_response_scale': 0.25, 'cohesion_scale': 1.0, 'initial_layout': 'cluster', 'speed_scale': 1.0, 'failure_mode': 'none', 'failure_tick': -1, 'sensing_scale': 1.0, 'goal_mode': 'static', 'goal_velocity': [0.0, 0.0], 'latency': 0}",0.5,"n_sheep=40, n_shepherds=1, obs_mode=local_positions, stubborn_fraction=0.5","n_sheep=40, n_shepherds=1, obs_mode=local_positions, stubborn_fraction=0.5",16.103411803590674,0.275,11.0,-1.0,180.28684810173462,0.07816833117009304,5.430616013494825,3.3350860041771084,22.786289922520155,5.430616013494825,28.954832171279158,0.20550163621728662,85.94998413360027,28.954832171279158,0.35974766214661275,0.0,0.9116958651301567,0.35974766214661275,0.9307980049875311,0.075,1.0,0.9307980049875311,0.6783042394014963,0.0,19.0,0.6783042394014963,0.3874191216133284,-1.0
strombom,strombom,drive_to_goal,custom,1,strombom,collect_drive,global,40,2,True,135,"{'world_width': 150.0, 'world_height': 150.0, 'goal_center': [15.0, 15.0], 'goal_radius': 15.0, 'max_ticks': 400, 'measurement_radius': 5.0, 'n_sheep': 40, 'r_a': 2.0, 'r_s': 65.0, 'rs_weight': 1.0, 'n_neighbors': -1, 'c': 1.05, 'noise_strength': 0.3, 'sheep_speed': 1.0, 'inertia': 0.5, 'graze_move_prob': 0.05, 'collect_threshold_scale': 1.0, 'n_shepherds': 2, 'shepherd_speed': 1.5, 'shepherd_stop_multiple': 3.0, 'initial_spread': 30.0, 'shepherd_start_offset': 50.0, 'success_fraction': 1.0, 'sheep_model': 'strombom', 'dog_controller': 'collect_drive', 'scenario_id': 'drive_to_goal', 'obs_mode': 'global', 'observation_frequency': 1, 'noise_sigma': 0.0, 'communication': 'none', 'stubborn_fraction': 0, 'stubborn_rs_scale': 0.25, 'stubborn_response_scale': 0.25, 'cohesion_scale': 1.0, 'initial_layout': 'cluster', 'speed_scale': 1.0, 'failure_mode': 'none', 'failure_tick': -1, 'sensing_scale': 1.0, 'goal_mode': 'static', 'goal_velocity': [0.0, 0.0], 'latency': 0}",0.0,"n_sheep=40, n_shepherds=2, obs_mode=global, stubborn_fraction=0","n_sheep=40, n_shepherds=2, obs_mode=global, stubborn_fraction=0",8.040538688836044,1.0,40.0,135.0,298.6567438176869,0.6844608673923994,7.647238169492099,4.03037829549467,23.52294149212758,7.647238169492099,48.43226793079621,8.040538688836044,88.10087752981714,48.43226793079621,0.6445686105084587,0.0,0.9584245903238624,0.6445686105084587,0.8150735294117647,0.15,1.0,0.8150735294117647,2.198529411764706,0.0,22.0,2.198529411764706,0.26806807647328207,135.0
strombom,strombom,drive_to_goal,custom,2,strombom,collect_drive,global,40,2,True,133,"{'world_width': 150.0, 'world_height': 150.0, 'goal_center': [15.0, 15.0], 'goal_radius': 15.0, 'max_ticks': 400, 'measurement_radius': 5.0, 'n_sheep': 40, 'r_a': 2.0, 'r_s': 65.0, 'rs_weight': 1.0, 'n_neighbors': -1, 'c': 1.05, 'noise_strength': 0.3, 'sheep_speed': 1.0, 'inertia': 0.5, 'graze_move_prob': 0.05, 'collect_threshold_scale': 1.0, 'n_shepherds': 2, 'shepherd_speed': 1.5, 'shepherd_stop_multiple': 3.0, 'initial_spread': 30.0, 'shepherd_start_offset': 50.0, 'success_fraction': 1.0, 'sheep_model': 'strombom', 'dog_controller': 'collect_drive', 'scenario_id': 'drive_to_goal', 'obs_mode': 'global', 'observation_frequency': 1, 'noise_sigma': 0.0, 'communication': 'none', 'stubborn_fraction': 0, 'stubborn_rs_scale': 0.25, 'stubborn_response_scale': 0.25, 'cohesion_scale': 1.0, 'initial_layout': 'cluster', 'speed_scale': 1.0, 'failure_mode': 'none', 'failure_tick': -1, 'sensing_scale': 1.0, 'goal_mode': 'static', 'goal_velocity': [0.0, 0.0], 'latency': 0}",0.0,"n_sheep=40, n_shepherds=2, obs_mode=global, stubborn_fraction=0","n_sheep=40, n_shepherds=2, obs_mode=global, stubborn_fraction=0",9.42070203928038,1.0,40.0,133.0,304.1300094129148,0.3211213704389798,6.947250470908604,3.9824879771052233,20.850712964472233,6.947250470908604,47.83702830067056,9.42070203928038,86.07566166205704,47.83702830067056,0.6336424398994887,0.0,0.9232976026824737,0.6336424398994887,0.8294776119402985,0.125,1.0,0.8294776119402985,1.8208955223880596,0.0,16.0,1.8208955223880596,0.25204668151870163,133.0
strombom,strombom,drive_to_goal,custom,3,strombom,collect_drive,global,40,2,True,161,"{'world_width': 150.0, 'world_height': 150.0, 'goal_center': [15.0, 15.0], 'goal_radius': 15.0, 'max_ticks': 400, 'measurement_radius': 5.0, 'n_sheep': 40, 'r_a': 2.0, 'r_s': 65.0, 'rs_weight': 1.0, 'n_neighbors': -1, 'c': 1.05, 'noise_strength': 0.3, 'sheep_speed': 1.0, 'inertia': 0.5, 'graze_move_prob': 0.05, 'collect_threshold_scale': 1.0, 'n_shepherds': 2, 'shepherd_speed': 1.5, 'shepherd_stop_multiple': 3.0, 'initial_spread': 30.0, 'shepherd_start_offset': 50.0, 'success_fraction': 1.0, 'sheep_model': 'strombom', 'dog_controller': 'collect_drive', 'scenario_id': 'drive_to_goal', 'obs_mode': 'global', 'observation_frequency': 1, 'noise_sigma': 0.0, 'communication': 'none', 'stubborn_fraction': 0, 'stubborn_rs_scale': 0.25, 'stubborn_response_scale': 0.25, 'cohesion_scale': 1.0, 'initial_layout': 'cluster', 'speed_scale': 1.0, 'failure_mode': 'none', 'failure_tick': -1, 'sensing_scale': 1.0, 'goal_mode': 'static', 'goal_velocity': [0.0, 0.0], 'latency': 0}",0.0,"n_sheep=40, n_shepherds=2, obs_mode=global, stubborn_fraction=0","n_sheep=40, n_shepherds=2, obs_mode=global, stubborn_fraction=0",8.880010835691394,1.0,40.0,161.0,384.8817902175063,0.24263278547023692,7.049509313606096,3.953285679687827,22.786289922520155,7.049509313606096,49.85992207971134,8.880010835691394,85.94998413360027,49.85992207971134,0.6400454517562633,0.0,0.9664600867802252,0.6400454517562633,0.8439814814814814,0.075,1.0,0.8439814814814814,1.9197530864197532,0.0,19.0,1.9197530864197532,0.20024323118626813,161.0
strombom,strombom,drive_to_goal,custom,1,strombom,collect_drive,global,40,2,True,186,"{'world_width': 150.0, 'world_height': 150.0, 'goal_center': [15.0, 15.0], 'goal_radius': 15.0, 'max_ticks': 400, 'measurement_radius': 5.0, 'n_sheep': 40, 'r_a': 2.0, 'r_s': 65.0, 'rs_weight': 1.0, 'n_neighbors': -1, 'c': 1.05, 'noise_strength': 0.3, 'sheep_speed': 1.0, 'inertia': 0.5, 'graze_move_prob': 0.05, 'collect_threshold_scale': 1.0, 'n_shepherds': 2, 'shepherd_speed': 1.5, 'shepherd_stop_multiple': 3.0, 'initial_spread': 30.0, 'shepherd_start_offset': 50.0, 'success_fraction': 1.0, 'sheep_model': 'strombom', 'dog_controller': 'collect_drive', 'scenario_id': 'drive_to_goal', 'obs_mode': 'global', 'observation_frequency': 1, 'noise_sigma': 0.0, 'communication': 'none', 'stubborn_fraction': 0.5, 'stubborn_rs_scale': 0.25, 'stubborn_response_scale': 0.25, 'cohesion_scale': 1.0, 'initial_layout': 'cluster', 'speed_scale': 1.0, 'failure_mode': 'none', 'failure_tick': -1, 'sensing_scale': 1.0, 'goal_mode': 'static', 'goal_velocity': [0.0, 0.0], 'latency': 0}",0.5,"n_sheep=40, n_shepherds=2, obs_mode=global, stubborn_fraction=0.5","n_sheep=40, n_shepherds=2, obs_mode=global, stubborn_fraction=0.5",6.3128675321072665,1.0,40.0,186.0,287.43454861175616,0.19350961271256054,7.2892542661023105,4.573578240135849,23.52294149212758,7.2892542661023105,47.23654992963519,6.3128675321072665,88.10087752981714,47.23654992963519,0.47329053002867855,0.0,0.9092549028357713,0.47329053002867855,0.871657754010695,0.15,1.0,0.871657754010695,1.6042780748663101,0.0,22.0,1.6042780748663101,0.2845448133939621,186.0
strombom,strombom,drive_to_goal,custom,2,strombom,collect_drive,global,40,2,True,191,"{'world_width': 150.0, 'world_height': 150.0, 'goal_center': [15.0, 15.0], 'goal_radius': 15.0, 'max_ticks': 400, 'measurement_radius': 5.0, 'n_sheep': 40, 'r_a': 2.0, 'r_s': 65.0, 'rs_weight': 1.0, 'n_neighbors': -1, 'c': 1.05, 'noise_strength': 0.3, 'sheep_speed': 1.0, 'inertia': 0.5, 'graze_move_prob': 0.05, 'collect_threshold_scale': 1.0, 'n_shepherds': 2, 'shepherd_speed': 1.5, 'shepherd_stop_multiple': 3.0, 'initial_spread': 30.0, 'shepherd_start_offset': 50.0, 'success_fraction': 1.0, 'sheep_model': 'strombom', 'dog_controller': 'collect_drive', 'scenario_id': 'drive_to_goal', 'obs_mode': 'global', 'observation_frequency': 1, 'noise_sigma': 0.0, 'communication': 'none', 'stubborn_fraction': 0.5, 'stubborn_rs_scale': 0.25, 'stubborn_response_scale': 0.25, 'cohesion_scale': 1.0, 'initial_layout': 'cluster', 'speed_scale': 1.0, 'failure_mode': 'none', 'failure_tick': -1, 'sensing_scale': 1.0, 'goal_mode': 'static', 'goal_velocity': [0.0, 0.0], 'latency': 0}",0.5,"n_sheep=40, n_shepherds=2, obs_mode=global, stubborn_fraction=0.5","n_sheep=40, n_shepherds=2, obs_mode=global, stubborn_fraction=0.5",5.9670884069878065,1.0,40.0,191.0,290.2475526891244,0.20238515635680432,6.537368269974877,4.3517707833141746,20.850712964472233,6.537368269974877,45.08181651260971,5.9670884069878065,86.07566166205704,45.08181651260971,0.4451409764928167,0.0,0.8334377867427157,0.4451409764928167,0.8907552083333332,0.125,1.0,0.8907552083333332,1.1770833333333333,0.0,16.0,1.1770833333333333,0.2760008568991145,191.0
